Nome,Arquivados,Retirados,Tramitando,Aguardando,Total,Partido,Ano 
DELEGADO MARCELO FREITAS,0,0,0,0,0,PSL,2017
LOESTER TRUTIS,0,0,0,0,0,PSL,2017
EFRAIM FILHO,0,0,0,2,2,DEM,2017
MILTON VIEIRA,0,0,0,0,0,PRB,2017
VICENTINHO,0,0,3,1,4,PT,2017
LAERCIO OLIVEIRA,0,0,0,1,1,PP,2017
ALEXANDRE LEITE,0,0,2,2,4,DEM,2017
FILIPE BARROS,0,0,0,0,0,PSL,2017
LÍDICE DA MATA,0,0,0,1,1,PSB,2017
CARLA ZAMBELLI,0,0,0,0,0,PSL,2017
JOÃO CARLOS BACELAR,0,0,0,0,0,PL,2017
ROSE MODESTO,0,0,0,0,0,PSDB,2017
CHRISTINO AUREO,0,0,0,0,0,PP,2017
IVAN VALENTE,0,0,0,0,0,PSOL,2017
JUAREZ COSTA,0,0,0,0,0,MDB,2017
CARMEN ZANOTTO,0,0,1,0,1,CIDADANIA,2017
HUGO LEAL,0,0,3,6,9,PSD,2017
FRANCISCO JR.,0,0,0,0,0,PSD,2017
ROGÉRIO CORREIA,0,0,0,0,0,PT,2017
PAULO PEREIRA DA SILVA,1,0,0,1,2,SOLIDARIEDADE,2017
PINHEIRINHO,0,0,0,0,0,PP,2017
LUIZA ERUNDINA,0,0,0,0,0,PSOL,2017
PROFESSORA MARCIVANIA,0,0,0,0,0,PCdoB,2017
EDUARDO BISMARCK,0,0,0,0,0,PDT,2017
SCHIAVINATO,0,0,0,0,0,PP,2017
GASTÃO VIEIRA,0,0,0,0,0,PROS,2017
ASSIS CARVALHO,0,0,0,0,0,PT,2017
ENRICO MISASI,0,0,0,0,0,PV,2017
EDUARDO BRAIDE,0,0,0,0,0,PMN,2017
FRED COSTA,0,0,0,0,0,PATRIOTA,2017
FLÁVIA MORAIS,0,0,4,2,6,PDT,2017
FÁBIO RAMALHO,0,0,1,1,2,MDB,2017
TED CONTI,0,0,0,0,0,PSB,2017
ELCIONE BARBALHO,0,0,0,1,1,MDB,2017
JÚNIOR BOZZELLA,0,0,0,0,0,PSL,2017
MARCELO ARO,0,0,7,7,14,PP,2017
SANDERSON,0,0,0,0,0,PSL,2017
EDUARDO BOLSONARO,0,0,2,1,3,PSL,2017
LEDA SADALA,0,0,0,0,0,AVANTE,2017
MAJOR FABIANA,0,0,0,0,0,PSL,2017
LUIZ ANTÔNIO CORRÊA,0,0,0,0,0,S.PART.,2017
SORAYA SANTOS,0,0,1,0,1,PL,2017
AÉCIO NEVES,0,0,0,0,0,PSDB,2017
JOÃO ROMA,0,0,0,0,0,PRB,2017
PEDRO CUNHA LIMA,0,0,6,2,8,PSDB,2017
ALENCAR SANTANA BRAGA,0,0,0,0,0,PT,2017
MARIANA CARVALHO,0,0,27,12,39,PSDB,2017
JULIO CESAR RIBEIRO,0,0,0,0,0,PRB,2017
EDUARDO DA FONTE,0,0,1,2,3,PP,2017
BIA CAVASSA,0,0,0,0,0,PSDB,2017
DR. FREDERICO,0,0,0,0,0,PATRIOTA,2017
CARLOS GOMES,0,0,0,2,2,PRB,2017
AUREO RIBEIRO,0,0,0,0,0,SOLIDARIEDADE,2017
ÁUREA CAROLINA,0,0,0,0,0,PSOL,2017
ANDRÉ FUFUCA,0,0,8,1,9,PP,2017
RENILDO CALHEIROS,0,0,0,0,0,PCdoB,2017
DANILO CABRAL,0,0,1,2,3,PSB,2017
PROFESSORA DORINHA SEABRA REZENDE,0,0,1,1,2,DEM,2017
ARTHUR LIRA,0,0,0,0,0,PP,2017
BOSCO COSTA,0,0,0,0,0,PL,2017
DELEGADO ANTÔNIO FURTADO,0,0,0,0,0,PSL,2017
FÁBIO TRAD,0,0,0,0,0,PSD,2017
JOENIA WAPICHANA,0,0,0,0,0,REDE,2017
DR. ZACHARIAS CALIL,0,0,0,0,0,DEM,2017
EDUARDO BARBOSA,0,0,3,2,5,PSDB,2017
DIEGO ANDRADE,0,0,5,0,5,PSD,2017
DRA. SORAYA MANATO,0,0,0,0,0,PSL,2017
BRUNA FURLAN,0,0,0,1,1,PSDB,2017
DAVID MIRANDA,0,0,0,0,0,PSOL,2017
OTTO ALENCAR FILHO,0,0,0,0,0,PSD,2017
ZÉ NETO,0,0,0,0,0,PT,2017
PAULO MAGALHÃES,0,0,0,1,1,PSD,2017
JORGE BRAZ,0,0,0,0,0,PRB,2017
MIGUEL LOMBARDI,1,0,2,0,3,PL,2017
HEITOR SCHUCH,0,0,1,0,1,PSB,2017
TÚLIO GADÊLHA,0,0,0,0,0,PDT,2017
SIDNEY LEITE,0,0,0,0,0,PSD,2017
CÉLIO STUDART,0,0,0,0,0,PV,2017
BIRA DO PINDARÉ,0,0,0,0,0,PSB,2017
ANDRÉ JANONES,0,0,0,0,0,AVANTE,2017
CELINA LEÃO,0,0,0,0,0,PP,2017
ISNALDO BULHÕES JR.,0,0,0,0,0,MDB,2017
ENÉIAS REIS,0,0,0,0,0,PSL,2017
NORMA AYUB,0,0,4,2,6,DEM,2017
FELIPE RIGONI,0,0,0,0,0,PSB,2017
PASTOR SARGENTO ISIDÓRIO,0,0,0,0,0,AVANTE,2017
BENES LEOCÁDIO,0,0,0,0,0,PRB,2017
LIZIANE BAYER,0,0,0,0,0,PSB,2017
STEFANO AGUIAR,0,0,1,0,1,PSD,2017
MARCELO CALERO,0,0,0,0,0,CIDADANIA,2017
LAURIETE,0,0,0,0,0,PL,2017
GERVÁSIO MAIA,0,0,0,0,0,PSB,2017
RODRIGO COELHO,0,0,0,0,0,PSB,2017
CHIQUINHO BRAZÃO,0,0,0,0,0,AVANTE,2017
LUIZ LIMA,0,0,0,0,0,PSL,2017
ROSANA VALLE,0,0,0,0,0,PSB,2017
ALEXANDRE FROTA,0,0,0,0,0,PSL,2017
ARLINDO CHINAGLIA,0,0,0,0,0,PT,2017
JÚNIOR FERRARI,0,0,0,0,0,PSD,2017
MARCELO MORAES,0,0,0,0,0,PTB,2017
LUIZ FLÁVIO GOMES,0,0,0,0,0,PSB,2017
MAJOR VITOR HUGO,0,0,0,0,0,PSL,2017
EMIDINHO MADEIRA,0,0,0,0,0,PSB,2017
LOURIVAL GOMES,0,0,0,0,0,PSL,2017
DR. LEONARDO,0,0,0,0,0,SOLIDARIEDADE,2017
PAULO RAMOS,0,0,0,0,0,PDT,2017
ADOLFO VIANA,0,0,0,0,0,PSDB,2017
LUCIANO BIVAR,0,0,1,1,2,PSL,2017
BIBO NUNES,0,0,0,0,0,PSL,2017
HÉLIO COSTA,0,0,0,0,0,PRB,2017
EMANUEL PINHEIRO NETO,0,0,0,0,0,PTB,2017
PASTOR GILDENEMYR,0,0,0,0,0,PL,2017
GIOVANI FELTES,0,0,0,0,0,MDB,2017
LUCAS REDECKER,0,0,0,0,0,PSDB,2017
GENERAL GIRÃO,0,0,0,0,0,PSL,2017
LUCAS GONZALEZ,0,0,0,0,0,NOVO,2017
ALCIDES RODRIGUES,0,0,0,0,0,PATRIOTA,2017
RICARDO GUIDI,0,0,0,0,0,PSD,2017
ANDRÉ FERREIRA,0,0,0,0,0,PSC,2017
SARGENTO FAHUR,0,0,0,0,0,PSD,2017
PEDRO LUPION,0,0,0,0,0,DEM,2017
SERGIO TOLEDO,0,0,0,0,0,PL,2017
MARCO BERTAIOLLI,0,0,0,0,0,PSD,2017
JOSÉ MEDEIROS,1,0,0,0,1,PODE,2017
LÉO MOTTA,0,0,0,0,0,PSL,2017
GILBERTO ABRAMO,0,0,0,0,0,PRB,2017
ELI BORGES,0,0,0,0,0,SOLIDARIEDADE,2017
JUNIOR LOURENÇO,0,0,0,0,0,PL,2017
FRANCO CARTAFINA,0,0,0,0,0,PP,2017
HELIO LOPES,0,0,0,0,0,PSL,2017
MAURO NAZIF,0,0,0,0,0,PSB,2017
LUIZ CARLOS MOTTA,0,0,0,0,0,PL,2017
POLICIAL KATIA SASTRE,0,0,0,0,0,PL,2017
WELITON PRADO,0,0,1,1,2,PROS,2017
JOSE MARIO SCHREINER,0,0,0,0,0,DEM,2017
AMARO NETO,0,0,0,0,0,PRB,2017
MAURO BENEVIDES FILHO,0,0,0,0,0,PDT,2017
LUIS TIBÉ,1,0,3,4,8,AVANTE,2017
NEWTON CARDOSO JR,0,0,1,0,1,MDB,2017
IGOR KANNÁRIO,0,0,0,0,0,PHS,2017
ALEXIS FONTEYNE,0,0,0,0,0,NOVO,2017
GENERAL PETERNELLI,0,0,0,0,0,PSL,2017
VILSON DA FETAEMG,0,0,0,0,0,PSB,2017
LÉO MORAES,0,0,0,0,0,PODE,2017
CORONEL TADEU,0,0,0,0,0,PSL,2017
FELÍCIO LATERÇA,0,0,0,0,0,PSL,2017
TIRIRICA,0,0,2,1,3,PL,2017
MERLONG SOLANO,0,0,0,0,0,PT,2017
KIM KATAGUIRI,0,0,0,0,0,DEM,2017
CHRIS TONIETTO,0,0,0,0,0,PSL,2017
BIA KICIS,0,0,0,0,0,PSL,2017
JOICE HASSELMANN,0,0,0,0,0,PSL,2017
CORONEL ARMANDO,0,0,0,0,0,PSL,2017
HERMES PARCIANELLO,0,0,0,0,0,MDB,2017
GUIGA PEIXOTO,0,0,0,0,0,PSL,2017
MARCIO ALVINO,0,0,1,0,1,PL,2017
LUIZ PHILIPPE DE ORLEANS E BRAGANÇA,0,0,0,0,0,PSL,2017
RODRIGO MAIA,0,0,0,0,0,DEM,2017
GUSTAVO FRUET,0,0,0,0,0,PDT,2017
SÉRGIO BRITO,0,0,0,0,0,PSD,2017
DELEGADO WALDIR,0,0,9,0,9,PSL,2017
DR. LUIZ OVANDO,0,0,0,0,0,PSL,2017
CARLOS BEZERRA,0,0,17,23,40,MDB,2017
GREYCE ELIAS,0,0,0,0,0,AVANTE,2017
RODRIGO AGOSTINHO,0,0,0,0,0,PSB,2017
CAROLINE DE TONI,0,0,0,0,0,PSL,2017
ABOU ANNI,0,0,0,0,0,PSL,2017
JOSIAS GOMES,0,0,0,0,0,PT,2017
PROFESSOR ISRAEL BATISTA,0,0,0,0,0,PV,2017
FELIPE CARRERAS,0,0,2,4,6,PSB,2017
DANIEL TRZECIAK,0,0,0,0,0,PSDB,2017
CAPITÃO FÁBIO ABREU,0,0,2,0,2,PL,2017
RUBENS PEREIRA JÚNIOR,0,0,13,12,25,PCdoB,2017
ANÍBAL GOMES,0,0,0,0,0,DEM,2017
CABO JUNIO AMARAL,0,0,0,0,0,,2017
NELSON BARBUDO,0,0,0,0,0,PSL,2017
ELIAS VAZ,0,0,0,0,0,PSB,2017
ADRIANA VENTURA,0,0,0,0,0,NOVO,2017
PAULO GANIME,0,0,0,0,0,NOVO,2017
GILSON MARQUES,0,0,0,0,0,NOVO,2017
FLÁVIA ARRUDA,0,0,0,0,0,PL,2017
VINICIUS POIT,0,0,0,0,0,NOVO,2017
LUIS MIRANDA,0,0,0,0,0,DEM,2017
MARCEL VAN HATTEM,0,0,0,0,0,NOVO,2017
JOSÉ NELTO,0,0,0,0,0,PODE,2017
COVATTI FILHO,0,0,5,7,12,PP,2017
PAES LANDIM,0,0,0,0,0,PTB,2017
PAULO EDUARDO MARTINS,0,0,0,0,0,PSC,2017
TIAGO MITRAUD,0,0,0,0,0,NOVO,2017
SIMPLÍCIO ARAÚJO,0,0,0,0,0,SOLIDARIEDADE,2017
SANDRO ALEX,0,0,1,1,2,PSD,2017
HERCÍLIO COELHO DINIZ,0,0,0,0,0,MDB,2017
OSMAR TERRA,0,0,0,0,0,MDB,2017
PAULO FOLETTO,0,0,0,0,0,PSB,2017
PAULA BELMONTE,0,0,0,0,0,CIDADANIA,2017
TEREZA CRISTINA,0,0,0,1,1,DEM,2017
MARCELO ÁLVARO ANTÔNIO,0,0,4,4,8,PSL,2017
ONYX LORENZONI,0,0,8,4,12,DEM,2017
BOSCO SARAIVA,0,0,0,0,0,SOLIDARIEDADE,2018
LUIZ CARLOS,0,0,7,0,7,PSDB,2018
DELEGADO ÉDER MAURO,0,0,1,0,1,PSD,2018
FERNANDO RODOLFO,0,0,0,0,0,PL,2018
MARRECA FILHO,0,0,0,0,0,PATRIOTA,2018
WELLINGTON ROBERTO,0,0,0,1,1,PL,2018
VANDER LOUBET,0,0,0,0,0,PT,2018
CLEBER VERDE,0,0,7,6,13,PRB,2018
FLAVIANO MELO,0,0,0,0,0,MDB,2018
FABIO REIS,0,0,0,0,0,MDB,2018
FÉLIX MENDONÇA JÚNIOR,0,0,1,0,1,PDT,2018
JHONATAN DE JESUS,0,0,0,0,0,PRB,2018
BETO PEREIRA,0,0,0,0,0,PSDB,2018
TADEU ALENCAR,0,0,0,0,0,PSB,2018
CÁSSIO ANDRADE,0,0,0,0,0,PSB,2018
JOÃO DANIEL,0,0,3,3,6,PT,2018
TONINHO WANDSCHEER,0,0,1,1,2,PROS,2018
ENIO VERRI,0,0,1,0,1,PT,2018
HÉLIO LEITE,0,0,0,1,1,DEM,2018
MARCELO RAMOS,0,0,0,0,0,PL,2018
PERPÉTUA ALMEIDA,0,0,0,0,0,PCdoB,2018
ANDRÉ FIGUEIREDO,0,0,0,1,1,PDT,2018
CELSO SABINO,0,0,0,0,0,PSDB,2018
HIRAN GONÇALVES,0,0,1,1,2,PP,2018
VAIDON OLIVEIRA,0,0,0,0,0,PROS,2018
OLIVAL MARQUES,0,0,0,0,0,DEM,2018
SILAS CÂMARA,0,0,0,0,0,PRB,2018
DAMIÃO FELICIANO,0,0,1,1,2,PDT,2018
JÉSSICA SALES,0,0,0,0,0,MDB,2018
ROBERTO DE LUCENA,0,0,6,7,13,PODE,2018
GONZAGA PATRIOTA,0,0,0,1,1,PSB,2018
CARLOS VERAS,0,0,0,0,0,PT,2018
EDIO LOPES,0,0,0,0,0,PL,2018
MARIA DO ROSÁRIO,0,0,0,1,1,PT,2018
CORONEL CHRISÓSTOMO,0,0,0,0,0,PSL,2018
FABIO SCHIOCHET,0,0,0,0,0,PSL,2018
LUIZIANNE LINS,0,0,0,1,1,PT,2018
NIVALDO ALBUQUERQUE,0,0,1,0,1,PTB,2018
NICOLETTI,0,0,0,0,0,PSL,2018
ALAN RICK,0,0,4,0,4,DEM,2018
RICARDO TEOBALDO,0,0,0,0,0,PODE,2018
GLEISI HOFFMANN,0,0,0,0,0,PT,2018
OSIRES DAMASO,0,0,0,0,0,PSC,2018
FLAVIO NOGUEIRA,0,0,0,0,0,PDT,2018
EDMILSON RODRIGUES,0,0,1,0,1,PSOL,2018
ULDURICO JUNIOR,0,0,0,0,0,PROS,2018
VICENTINHO JÚNIOR,0,1,0,0,1,PL,2018
DELEGADO PABLO,0,0,0,0,0,PSL,2018
MARX BELTRÃO,0,0,8,0,8,PSD,2018
NILTO TATTO,0,0,1,1,2,PT,2018
HILDO ROCHA,0,0,3,5,8,MDB,2018
VERMELHO,0,0,0,0,0,PSD,2018
NERI GELLER,0,0,0,0,0,PP,2018
DANIEL ALMEIDA,0,0,0,0,0,PCdoB,2018
ACÁCIO FAVACHO,0,0,0,0,0,PROS,2018
AIRTON FALEIRO,0,0,0,0,0,PT,2018
VINICIUS GURGEL,0,0,0,0,0,PL,2018
PR. MARCO FELICIANO,0,0,0,0,0,PODE,2018
DULCE MIRANDA,0,0,0,0,0,MDB,2018
JÚLIO CESAR,0,0,0,1,1,PSD,2018
PEDRO LUCAS FERNANDES,0,0,0,0,0,PTB,2018
JOSÉ PRIANTE,0,0,0,0,0,MDB,2018
MARGARETE COELHO,0,0,0,0,0,PP,2018
HEITOR FREIRE,0,0,0,0,0,PSL,2018
CÉLIO SILVEIRA,0,0,7,3,10,PSDB,2018
MARCELO NILO,0,0,0,0,0,PSB,2018
DOMINGOS NETO,0,0,2,1,3,PSD,2018
BETO ROSADO,0,0,0,3,3,PP,2018
LUIZ NISHIMORI,0,0,0,0,0,PL,2018
PAULO TEIXEIRA,0,0,0,2,2,PT,2018
ALINE GURGEL,0,0,0,0,0,PRB,2018
ÁTILA LINS,0,0,0,0,0,PP,2018
JOSÉ AIRTON FÉLIX CIRILO,0,0,1,1,2,PT,2018
BETO FARO,0,0,0,0,0,PT,2018
SILVIO COSTA FILHO,0,0,0,0,0,PRB,2018
SAMUEL MOREIRA,0,0,0,0,0,PSDB,2018
CAPITÃO AUGUSTO,0,0,2,1,3,PL,2018
PROFESSOR ALCIDES,0,0,0,0,0,PP,2018
EUCLYDES PETTERSEN,0,0,0,0,0,PSC,2018
JULIAN LEMOS,0,0,0,0,0,PSL,2018
BILAC PINTO,0,0,1,0,1,DEM,2018
IGOR TIMO,0,0,0,0,0,PODE,2018
AFONSO MOTTA,0,0,0,0,0,PDT,2018
JOSÉ GUIMARÃES,0,0,0,0,0,PT,2018
RUY CARNEIRO,0,0,0,0,0,PSDB,2018
JERÔNIMO GOERGEN,0,0,7,6,13,PP,2018
ARTHUR OLIVEIRA MAIA,0,0,1,1,2,DEM,2018
ROBÉRIO MONTEIRO,0,0,0,0,0,PDT,2018
LEONARDO MONTEIRO,0,0,0,0,0,PT,2018
MÁRCIO MARINHO,0,0,0,0,0,PRB,2018
NELSON PELLEGRINO,0,0,6,4,10,PT,2018
GIACOBO,0,0,0,0,0,PL,2018
VINICIUS CARVALHO,0,0,5,0,5,PRB,2018
VAVÁ MARTINS,0,0,0,0,0,PRB,2018
GIL CUTRIM,0,0,0,0,0,PDT,2018
PAULO BENGTSON,0,0,0,0,0,PTB,2018
DARCI DE MATOS,0,0,0,0,0,PSD,2018
PATRUS ANANIAS,0,0,9,4,13,PT,2018
DAGOBERTO NOGUEIRA,0,0,2,0,2,PDT,2018
JORGE SOLLA,0,0,1,0,1,PT,2018
ROBERTO ALVES,0,0,0,0,0,PRB,2018
REINHOLD STEPHANES JUNIOR,0,0,0,0,0,PSD,2018
EVANDRO ROMAN,0,0,1,2,3,PSD,2018
SHÉRIDAN,0,0,0,0,0,PSDB,2018
ELMAR NASCIMENTO,0,0,0,0,0,DEM,2018
SEVERINO PESSOA,0,0,0,0,0,PRB,2018
RUBENS OTONI,0,0,0,0,0,PT,2018
RAFAEL MOTTA,0,0,2,0,2,PSB,2018
FERNANDO MONTEIRO,0,0,1,0,1,PP,2018
FREI ANASTACIO RIBEIRO,0,0,0,0,0,PT,2018
CHRISTIANE DE SOUZA YARED,0,0,1,0,1,PL,2018
MISAEL VARELLA,0,0,0,0,0,PSD,2018
LUCAS VERGILIO,0,0,0,0,0,SOLIDARIEDADE,2018
ELI CORRÊA FILHO,0,0,2,0,2,DEM,2018
BALEIA ROSSI,0,0,1,3,4,MDB,2018
JANDIRA FEGHALI,0,0,2,0,2,PCdoB,2018
JOÃO MAIA,0,0,0,0,0,PL,2018
JOÃO MARCELO SOUZA,0,0,0,0,0,MDB,2018
GELSON AZEVEDO,0,0,0,0,0,PL,2018
TEREZA NELMA,0,0,0,0,0,PSDB,2018
VINICIUS FARAH,0,0,0,0,0,MDB,2018
ALCEU MOREIRA,0,0,1,0,1,MDB,2018
LEÔNIDAS CRISTINO,0,0,1,0,1,PDT,2018
MAURÍCIO DZIEDRICKI,0,0,0,0,0,PTB,2018
VANDERLEI MACRIS,0,0,0,1,1,PSDB,2018
EDUARDO CURY,0,0,1,0,1,PSDB,2018
RONALDO CARLETTO,0,0,4,1,5,PP,2018
ANTONIO BRITO,0,0,1,0,1,PSD,2018
ZÉ SILVA,0,0,2,2,4,SOLIDARIEDADE,2018
MARCON,0,0,0,0,0,PT,2018
JOÃO CAMPOS,0,0,3,2,5,PRB,2018
MÁRCIO LABRE,0,0,0,0,0,PSL,2018
EXPEDITO NETTO,0,0,2,0,2,PSD,2018
WILSON SANTIAGO,0,0,0,0,0,PTB,2018
MARÍLIA ARRAES,0,0,0,0,0,PT,2018
SERGIO SOUZA,0,0,0,1,1,MDB,2018
JESUS SÉRGIO,0,0,0,0,0,PDT,2018
MÁRCIO BIOLCHI,0,0,0,0,0,MDB,2018
MARA ROCHA,0,0,0,0,0,PSDB,2018
HUGO MOTTA,0,0,2,0,2,PRB,2018
ANDRÉ ABDON,0,0,0,0,0,PP,2018
ALEX MANENTE,0,0,2,0,2,CIDADANIA,2018
DARCÍSIO PERONDI,0,0,0,0,0,MDB,2018
BOHN GASS,0,0,0,1,1,PT,2018
DANIEL FREITAS,0,0,0,0,0,PSL,2018
EROS BIONDINI,0,0,2,0,2,PROS,2018
LINCOLN PORTELA,0,0,2,6,8,PL,2018
ALEX SANTANA,0,0,0,0,0,PDT,2018
AUGUSTO COUTINHO,0,0,0,1,1,SOLIDARIEDADE,2018
DOMINGOS SÁVIO,0,0,3,2,5,PSDB,2018
ANDRÉ DE PAULA,0,0,0,0,0,PSD,2018
WALTER ALVES,0,0,6,2,8,MDB,2018
CARLOS SAMPAIO,0,0,6,3,9,PSDB,2018
BACELAR,0,0,1,0,1,PODE,2018
GEOVANIA DE SÁ,0,0,0,1,1,PSDB,2018
SILVIA CRISTINA,0,0,0,0,0,PDT,2018
CLAUDIO CAJADO,0,0,0,0,0,PP,2018
MÁRIO NEGROMONTE JR.,0,0,0,0,0,PP,2018
ORLANDO SILVA,0,0,0,0,0,PCdoB,2018
GENINHO ZULIANI,0,0,0,0,0,DEM,2018
RAUL HENRY,0,0,0,0,0,MDB,2018
ROSANGELA GOMES,0,0,1,0,1,PRB,2018
NEREU CRISPIM,0,0,0,0,0,PSL,2018
MANUEL MARCOS,0,0,0,0,0,PRB,2018
CACÁ LEÃO,0,0,0,0,0,PP,2018
VITOR LIPPI,0,0,0,0,0,PSDB,2018
POMPEO DE MATTOS,0,0,7,3,10,PDT,2018
TALÍRIA PETRONE,0,0,0,0,0,PSOL,2018
MÁRIO HERINGER,0,0,6,4,10,PDT,2018
VALMIR ASSUNÇÃO,0,0,0,0,0,PT,2018
CARLOS HENRIQUE GAGUIM,0,0,57,29,86,DEM,2018
CRISTIANO VALE,0,0,0,0,0,PL,2018
ZÉ VITOR,0,0,0,0,0,PL,2018
FAUSTO PINATO,0,0,3,2,5,PP,2018
TIAGO DIMAS,0,0,0,0,0,SOLIDARIEDADE,2018
FÁBIO MITIDIERI,0,0,0,1,1,PSD,2018
ERIKA KOKAY,0,0,7,6,13,PT,2018
PEDRO UCZAI,0,0,0,1,1,PT,2018
BOCA ABERTA,0,0,0,0,0,PROS,2018
JUSCELINO FILHO,0,0,0,0,0,DEM,2018
PROFESSORA ROSA NEIDE,0,0,0,0,0,PT,2018
CAMILO CAPIBERIBE,0,0,0,0,0,PSB,2018
LEUR LOMANTO JÚNIOR,0,0,0,0,0,DEM,2018
MARCELO FREIXO,0,0,0,0,0,PSOL,2018
GUILHERME DERRITE,0,0,0,0,0,PP,2018
REGINALDO LOPES,0,0,12,4,16,PT,2018
PEDRO WESTPHALEN,0,0,0,0,0,PP,2018
JAQUELINE CASSOL,0,0,0,0,0,PP,2018
ABÍLIO SANTANA,0,0,0,0,0,PL,2018
FÁBIO HENRIQUE,0,0,0,0,0,PDT,2018
JOAQUIM PASSARINHO,0,0,0,0,0,PSD,2018
DIMAS FABIANO,0,0,0,0,0,PP,2018
MARCOS AURÉLIO SAMPAIO,0,0,0,0,0,MDB,2018
JÚLIO DELGADO,1,0,1,0,2,PSB,2018
EVAIR VIEIRA DE MELO,0,0,4,4,8,PP,2018
JHC,0,0,1,2,3,PSB,2018
PAULO ABI-ACKEL,0,0,0,0,0,PSDB,2018
JOSÉ NUNES,0,0,0,0,0,PSD,2018
PAULO FREIRE COSTA,0,0,0,0,0,PL,2018
JOSÉ ROCHA,0,0,0,1,1,PL,2018
LUCIANO DUCCI,0,0,0,0,0,PSB,2018
PAULO GUEDES,0,0,0,0,0,PT,2018
CELSO MALDANER,0,0,1,0,1,MDB,2018
NILSON PINTO,0,0,0,0,0,PSDB,2018
RUBENS BUENO,0,0,1,1,2,CIDADANIA,2018
DAVID SOARES,0,0,0,0,0,DEM,2018
DENIS BEZERRA,0,0,0,0,0,PSB,2018
RENATA ABREU,0,0,3,4,7,PODE,2018
JOSÉ RICARDO,0,0,0,0,0,PT,2018
MARLON SANTOS,0,0,0,0,0,PDT,2018
VALDEVAN NOVENTA,0,0,0,0,0,PSC,2018
AFONSO HAMM,0,0,0,0,0,PP,2018
ZECA DIRCEU,0,0,0,0,0,PT,2018
GUSTINHO RIBEIRO,0,0,0,0,0,SOLIDARIEDADE,2018
BENEDITA DA SILVA,0,0,0,0,0,PT,2018
ALICE PORTUGAL,0,0,0,0,0,PCdoB,2018
PAULO PIMENTA,0,0,2,5,7,PT,2018
GIOVANI CHERINI,0,0,2,2,4,PL,2018
ALESSANDRO MOLON,0,0,1,4,5,PSB,2018
AROLDO MARTINS,0,0,0,0,0,PRB,2018
ALIEL MACHADO,0,0,0,0,0,PSB,2018
AFONSO FLORENCE,0,0,0,0,0,PT,2018
ALEXANDRE PADILHA,0,0,0,0,0,PT,2018
DRA. VANDA MILANI,0,0,0,0,0,SOLIDARIEDADE,2018
IDILVAN ALENCAR,0,0,0,0,0,PDT,2018
JÚNIOR MANO,0,0,0,0,0,PL,2018
ODAIR CUNHA,0,0,0,0,0,PT,2018
NATÁLIA BONAVIDES,0,0,0,0,0,PT,2018
TITO,0,0,0,0,0,AVANTE,2018
CAPITÃO WAGNER,0,0,0,0,0,PROS,2018
ALINE SLEUTJES,0,0,0,0,0,PSL,2018
ÁTILA LIRA,0,0,1,0,1,PSB,2018
FELIPE FRANCISCHINI,0,0,0,0,0,PSL,2018
MARGARIDA SALOMÃO,0,0,0,0,0,PT,2018
DANRLEI DE DEUS HINTERHOLZ,0,0,4,1,5,PSD,2018
PAULO AZI,0,0,0,0,0,DEM,2018
SEBASTIÃO OLIVEIRA,0,0,0,0,0,PL,2018
ANGELA AMIN,0,0,0,0,0,PP,2018
PROFESSOR JOZIEL,0,0,0,0,0,PSL,2018
DR. JAZIEL,0,0,0,0,0,PL,2018
MARINA SANTOS,0,0,0,0,0,SOLIDARIEDADE,2018
JUNINHO DO PNEU,0,0,0,0,0,DEM,2018
FLORDELIS,0,0,0,0,0,PSD,2018
EDILÁZIO JÚNIOR,0,0,0,0,0,PSD,2018
ROBERTO PESSOA,0,0,0,0,0,PSDB,2018
PROFESSORA DAYANE PIMENTEL,0,0,0,0,0,PSL,2018
JOÃO H. CAMPOS,0,0,0,0,0,PSB,2018
FÁBIO FARIA,0,0,0,0,0,PSD,2018
ADRIANO DO BALDY,0,0,0,0,0,PP,2018
WALDENOR PEREIRA,0,0,0,0,0,PT,2018
OTONI DE PAULA,0,0,0,0,0,PSC,2018
GLAUSTIN FOKUS,0,0,0,0,0,PSC,2018
EDUARDO COSTA,0,0,0,0,0,PTB,2018
PADRE JOÃO,0,0,0,5,5,PT,2018
RICARDO IZAR,0,0,3,5,8,PP,2018
PAULÃO,0,0,0,0,0,PT,2018
CAPITÃO ALBERTO NETO,0,0,0,0,0,PRB,2018
GENECIAS NORONHA,0,0,0,0,0,SOLIDARIEDADE,2018
GUILHERME MUSSI,0,0,0,0,0,PP,2018
HENRIQUE FONTANA,0,0,0,0,0,PT,2018
DANIEL SILVEIRA,0,0,0,0,0,PSL,2018
MARCOS PEREIRA,0,0,0,0,0,PRB,2018
CLARISSA GAROTINHO,0,0,3,4,7,PROS,2018
AJ ALBUQUERQUE,0,0,0,0,0,PP,2018
WOLNEY QUEIROZ,0,0,0,0,0,PDT,2018
OTACI NASCIMENTO,0,0,0,0,0,SOLIDARIEDADE,2018
HERCULANO PASSOS,0,0,2,3,5,MDB,2018
LUCIO MOSQUINI,0,0,2,0,2,MDB,2018
ZÉ CARLOS,0,0,0,0,0,PT,2018
DANIEL COELHO,0,0,0,0,0,CIDADANIA,2018
GILBERTO NASCIMENTO,0,0,1,0,1,PSC,2018
RODRIGO DE CASTRO,0,0,0,0,0,PSDB,2018
EDNA HENRIQUE,0,0,0,0,0,PSDB,2018
