Nome,Status
PASTOR GILDENEMYR,"Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Pronta para Pauta"
GIOVANI FELTES,A Proposicao procurada nao existe
LUCAS REDECKER,"Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Aguardando Deliberação, Aguardando Parecer, Tramitando em Conjunto, Aguardando Parecer"
GENERAL GIRÃO,"Aguardando Designação de Relator, Tramitando em Conjunto"
LUCAS GONZALEZ,"Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer"
ALCIDES RODRIGUES,Aguardando Designação de Relator
RICARDO GUIDI,A Proposicao procurada nao existe
ANDRÉ FERREIRA,"Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Designação de Relator, Aguardando Deliberação, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto"
SARGENTO FAHUR,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
PEDRO LUPION,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
SERGIO TOLEDO,A Proposicao procurada nao existe
MARCO BERTAIOLLI,Tramitando em Conjunto
JOSÉ MEDEIROS,"Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Prioridade (Art. 151, II, RICD), Tramitando em Conjunto, Ordinária (Art. 151, III, RICD), Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Parecer, Aguardando Parecer, Aguardando Deliberação, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Aguardando Parecer, Pronta para Pauta, Aguardando Designação de Relator, Aguardando Parecer, Aguardando Parecer, Ordinária (Art. 151, III, RICD), Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Pronta para Pauta, Tramitando em Conjunto, Aguardando Parecer, Prioridade (Art. 151, II, RICD), Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Designação de Relator, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Aguardando Parecer, Tramitando em Conjunto"
LÉO MOTTA,Tramitando em Conjunto
GILBERTO ABRAMO,"Aguardando Parecer, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Deliberação"
ELI BORGES,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
JUNIOR LOURENÇO,A Proposicao procurada nao existe
FRANCO CARTAFINA,"Aguardando Deliberação, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Aguardando Parecer"
HELIO LOPES,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Retirado pelo Autor, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Arquivada, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto"
MAURO NAZIF,"Aguardando Despacho do Presidente da Câmara dos Deputados, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Parecer, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Parecer, Aguardando Designação de Relator, Tramitando em Conjunto, Retirado pelo Autor, Aguardando Designação de Relator, Retirado pelo Autor, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Deliberação, Aguardando Deliberação, Tramitando em Conjunto"
LUIZ CARLOS MOTTA,A Proposicao procurada nao existe
POLICIAL KATIA SASTRE,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator"
WELITON PRADO,"Aguardando Deliberação, Tramitando em Conjunto, Pronta para Pauta, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Aguardando Parecer, Aguardando Deliberação, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto"
JOSE MARIO SCHREINER,"Tramitando em Conjunto, Aguardando Constituição de Comissão Temporária, Aguardando Parecer, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto"
AMARO NETO,"Ordinária (Art. 151, III, RICD), Prioridade (Art. 151, II, RICD), Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Retirado pelo Autor, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Prioridade (Art. 151, II, RICD), Aguardando Designação de Relator"
MAURO BENEVIDES FILHO,A Proposicao procurada nao existe
LUIS TIBÉ,Tramitando em Conjunto
NEWTON CARDOSO JR,"Tramitando em Conjunto, Tramitando em Conjunto"
IGOR KANNÁRIO,"Aguardando Despacho do Presidente da Câmara dos Deputados, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Parecer, Tramitando em Conjunto, Aguardando Parecer, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
ALEXIS FONTEYNE,"Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Designação de Relator, Retirado pelo Autor"
GENERAL PETERNELLI,"Tramitando em Conjunto, Tramitando em Conjunto, Urgência (Art. 155, RICD)"
VILSON DA FETAEMG,Aguardando Parecer
LÉO MORAES,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Aguardando Parecer, Aguardando Deliberação, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Parecer, Aguardando Designação de Relator, Aguardando Parecer, Aguardando Designação de Relator"
CORONEL TADEU,"Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Pronta para Pauta, Aguardando Despacho do Presidente da Câmara dos Deputados, Tramitando em Conjunto"
FELÍCIO LATERÇA,"Aguardando Despacho do Presidente da Câmara dos Deputados, Tramitando em Conjunto, Tramitando em Conjunto"
TIRIRICA,"Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Despacho do Presidente da Câmara dos Deputados, Aguardando Parecer, Tramitando em Conjunto"
MERLONG SOLANO,A Proposicao procurada nao existe
KIM KATAGUIRI,"Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
CHRIS TONIETTO,"Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Despacho do Presidente da Câmara dos Deputados, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto"
BIA KICIS,"Aguardando Designação de Relator, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Ordinária (Art. 151, III, RICD)"
JOICE HASSELMANN,"Prioridade (Art. 151, II, RICD), Tramitando em Conjunto, Tramitando em Conjunto, Pronta para Pauta, Tramitando em Conjunto"
CORONEL ARMANDO,"Aguardando Parecer, Tramitando em Conjunto, Aguardando Designação de Relator"
HERMES PARCIANELLO,A Proposicao procurada nao existe
GUIGA PEIXOTO,"Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto"
MARCIO ALVINO,A Proposicao procurada nao existe
LUIZ PHILIPPE DE ORLEANS E BRAGANÇA,"Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Aguardando Parecer, Aguardando Parecer, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Designação de Relator, Retirado pelo Autor, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
RODRIGO MAIA,A Proposicao procurada nao existe
GUSTAVO FRUET,"Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto"
SÉRGIO BRITO,A Proposicao procurada nao existe
DELEGADO WALDIR,"Aguardando Despacho do Presidente da Câmara dos Deputados, Aguardando Despacho do Presidente da Câmara dos Deputados, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto"
DR. LUIZ OVANDO,"Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto"
CARLOS BEZERRA,"Aguardando Despacho do Presidente da Câmara dos Deputados, Aguardando Despacho do Presidente da Câmara dos Deputados, Aguardando Despacho do Presidente da Câmara dos Deputados, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Pronta para Pauta, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Aguardando Parecer, Aguardando Designação de Relator, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Parecer, Aguardando Designação de Relator, Aguardando Deliberação"
GREYCE ELIAS,Retirado pelo Autor
RODRIGO AGOSTINHO,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Arquivada, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Prioridade (Art. 151, II, RICD), Pronta para Pauta, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Aguardando Deliberação, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Aguardando Parecer, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
CAROLINE DE TONI,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
ABOU ANNI,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
JOSIAS GOMES,A Proposicao procurada nao existe
PROFESSOR ISRAEL BATISTA,"Aguardando Designação de Relator, Tramitando em Conjunto"
FELIPE CARRERAS,"Aguardando Despacho do Presidente da Câmara dos Deputados, Aguardando Despacho do Presidente da Câmara dos Deputados, Aguardando Despacho do Presidente da Câmara dos Deputados, Aguardando Despacho do Presidente da Câmara dos Deputados, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Definição Encaminhamento, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Aguardando Deliberação, Tramitando em Conjunto, Tramitando em Conjunto, Ordinária (Art. 151, III, RICD), Aguardando Parecer, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Deliberação, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Pronta para Pauta, Tramitando em Conjunto, Tramitando em Conjunto"
DANIEL TRZECIAK,A Proposicao procurada nao existe
CAPITÃO FÁBIO ABREU,A Proposicao procurada nao existe
RUBENS PEREIRA JÚNIOR,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
ANÍBAL GOMES,A Proposicao procurada nao existe
CABO JUNIO AMARAL,"Aguardando Despacho do Presidente da Câmara dos Deputados, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Aguardando Designação de Relator, Tramitando em Conjunto"
NELSON BARBUDO,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
ELIAS VAZ,Tramitando em Conjunto
ADRIANA VENTURA,Aguardando Despacho do Presidente da Câmara dos Deputados
PAULO GANIME,A Proposicao procurada nao existe
GILSON MARQUES,"Aguardando Despacho do Presidente da Câmara dos Deputados, Aguardando Despacho do Presidente da Câmara dos Deputados, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
FLÁVIA ARRUDA,"Aguardando Despacho do Presidente da Câmara dos Deputados, Tramitando em Conjunto, Tramitando em Conjunto, Urgência (Art. 155, RICD), Aguardando Deliberação, Aguardando Deliberação, Tramitando em Conjunto"
VINICIUS POIT,"Aguardando Despacho do Presidente da Câmara dos Deputados, Tramitando em Conjunto, Aguardando Parecer, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto"
LUIS MIRANDA,"Aguardando Despacho do Presidente da Câmara dos Deputados, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
MARCEL VAN HATTEM,"Tramitando em Conjunto, Tramitando em Conjunto"
JOSÉ NELTO,"Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Pronta para Pauta, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Aguardando Designação de Relator, Pronta para Pauta, Aguardando Designação de Relator, Aguardando Parecer, Aguardando Deliberação, Aguardando Parecer, Pronta para Pauta, Aguardando Designação de Relator, Aguardando Designação de Relator, Aguardando Deliberação, Prioridade (Art. 151, II, RICD), Tramitando em Conjunto, Aguardando Parecer, Pronta para Pauta, Aguardando Parecer, Aguardando Parecer, Aguardando Deliberação, Aguardando Designação de Relator, Aguardando Designação de Relator, Aguardando Deliberação, Pronta para Pauta"
COVATTI FILHO,Tramitando em Conjunto
PAES LANDIM,A Proposicao procurada nao existe
PAULO EDUARDO MARTINS,"Tramitando em Conjunto, Tramitando em Conjunto"
TIAGO MITRAUD,"Aguardando Despacho do Presidente da Câmara dos Deputados, Aguardando Designação de Relator, Aguardando Designação de Relator, Aguardando Parecer"
SIMPLÍCIO ARAÚJO,"Tramitando em Conjunto, Tramitando em Conjunto, Prioridade (Art. 151, II, RICD), Aguardando Parecer"
SANDRO ALEX,A Proposicao procurada nao existe
HERCÍLIO COELHO DINIZ,"Aguardando Despacho do Presidente da Câmara dos Deputados, Aguardando Parecer, Prioridade (Art. 151, II, RICD), Aguardando Designação de Relator, Aguardando Designação de Relator, Tramitando em Conjunto"
OSMAR TERRA,A Proposicao procurada nao existe
PAULO FOLETTO,A Proposicao procurada nao existe
PAULA BELMONTE,"Aguardando Despacho do Presidente da Câmara dos Deputados, Aguardando Despacho do Presidente da Câmara dos Deputados, Aguardando Despacho do Presidente da Câmara dos Deputados, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Aguardando Deliberação, Aguardando Designação de Relator, Arquivada"
TEREZA CRISTINA,"Tramitando em Conjunto, Tramitando em Conjunto"
MARCELO ÁLVARO ANTÔNIO,A Proposicao procurada nao existe
ONYX LORENZONI,A Proposicao procurada nao existe
